Person: OKAY,,,,,,,,,,0,0
Hostage Taker: OKAY NOW,,,,,,,,,,0,0
Person: THEYRE ON THEIR WAY,,,,,,,,,,0,0
Hostage Taker: OKAY NOW SEND JUST THEM PEOPLE UP THERE JUST THEM TWO PEOPLE,,,,,,,,,,0,0
Person: AND THE CAMERA RIGHT ? THERES THREE THEY GOT A NEWSMAN AND A CAMERAMAN,,,,,,,,,,0,0
Hostage Taker: NO WE DONT WANT <NAME> HERE OKAY NOW WAIT A MINUTE NOW WAIT A MINUTE OKAY SEND SEND THAT CHANNEL THREE MAN OKAY LOOK MAN WE DONT WANT NO SHIT NOW,,,1,,,,,,no funny business,1,1
Person: WE DONT ANY SHIT EITHER,,,,,,,,,,0,0
Hostage Taker: IM ALREADY IM ALREADY UP TO MY FUCKING NECK YOU KNOW IM UP TO MY NECK MAN WITH THIS SHIT TRYING TO KEEP THIS SHIT TOGETHER MAN,1,,,,,,,,reason,1,0
Person: I BELIEVE YOU,,,,,,,,,,0,0
Hostage Taker: DONT DONT MAKE IT WORSE MAN,1,,,,,,,,no funny business,1,0
Person: IM NOT GONNA MAKE IT WORSE,,,,,,,,,,0,0
Hostage Taker: YEAH BECAUSE IF YOU ALL FUCK UP MAN THEN IM GONNA CUT EVERY FUNKING THING LOOSE MAN,,,1,,,,,,if you mess up all hell breaks lose,1,1
Person: YOU WANNA TALK TO <NAME> YOU WANNA CHANNEL THREE YOU WANNA SEND THEM UP THERE NOW YOU TALKING A WHOLE BUNCH OF STUFF I DONT EVEN KNOW WHAT ITS ABOUT,,,,,,,,,,0,0
Hostage Taker: I DONT WANT YOU TO SEND NO TRICK UP HERE IN OTHER WORDS DONT SEND ME NO COP MAN,,,,,,,,,,0,0
Person: OKAY THE MAN YOU WERE TALKING TO WAS THE NEWSMAN YOU ACCUSED HIM OF BEING A COP I DONT KNOW WHAT TO TELL YOU IF HE GOES UP THERE WHAT YOU GONNA SAY TO THEM ?,,,,,,,,,,0,0
Hostage Taker: WE WE GOT SOMETHING WRITTEN DOWN TO TELL THEM ABOUT SO TAKE CARE OF THAT BAD NEWS THERE,,,,,,,,,,0,0
Person: OKAY NOW WHO DO YOU WANNA GO UP THERE ? YOU WANT <NAME>,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: YOU WANT YOU WANT HIS BOSS <NAME> TO GO WITH THEM ?,,,,,,,,,,0,0
Hostage Taker: NO MAN ALL WE WANT IS <NAME>,,,,,,,,,,0,0
Person: OKAY AND WHAT THE TV NEWSMAN ?,,,,,,,,,,0,0
Hostage Taker: AGREE JUST ONE MAN,,,,,,,,,,0,0
Person: OKAY THE NEWSMAN YOU WANT THE CAMERAS UP THERE ?,,,,,,,,,,0,0
Hostage Taker: NO JUST ONE MAN,,,,,,,,,,0,0
Person: OKAY YOU GET THE NEWSMAN AND <NAME>,,,,,,,,,,0,0
Hostage Taker: NO JUST ONE MAN,,,,,,,,,,0,0
Person: WHO ?,,,,,,,,,,0,0
Hostage Taker: JUST <NAME>,,,,,,,,,,0,0
Person: OKAY JUST <NAME>,,,,,,,,,,0,0
Hostage Taker: ASK HIM IF HES READY TO COME UP ?,,,,,,,,,,0,0
Person: <NAME> IM ON MY WAY,,,,,,,,,,0,0
Hostage Taker: WHAT ? PUT THEM ON THE PHONE,,,,,,,,,,0,0
Person: OKAY CAN YOU HEAR ME ?,,,,,,,,,,0,0
Hostage Taker: YEAH COME HERE MAN,,,,,,,,,,0,0
Person: CAN YOU HEAR ME,,,,,,,,,,0,0
Hostage Taker: YEAH COME HERE,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: HOLD ON,,,,,,,,,,0,0
Person: OKAY IM HOLDING,,,,,,,,,,0,0
Hostage Taker: I WANT SOMEBODY TO TALK TO YOU THAT KNOWS YOUR VOICE,,,,,,,,,,0,0
Person: ALRIGHT,,,,,,,,,,0,0
Hostage Taker: I DONT KNOW YOU IM GONNA LET SOMEBODY ELSE TALK TO YOU THAT KNOWS YOU,,,,,,,,,,0,0
Person: HELLO WHO WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: WHO ? <NAME> <NAME> <NAME> <NAME>,,,,,,,,,,0,0
Person: YEAH I KNOW <NAME>,,,,,,,,,,0,0
Hostage Taker: YOU SAY YOU KNOW IT ?,,,,,,,,,,0,0
Person: YEAH IVE TALKED TO <NAME> BEFORE,,,,,,,,,,0,0
Hostage Taker: YOU KNOW HIS VOICE ? OKAY,,,,,,,,,,0,0
Person: <NAME> ?,,,,,,,,,,0,0
Hostage Taker: MI GIVE YEAH,,,,,,,,,,0,0
Person: <NAME> <NAME>,,,,,,,,,,0,0
Hostage Taker: NO THIS GUY WHERES A A <NAME> <NAME> ?,,,,,,,,,,0,0
Person: IM RIGHT HERE,,,,,,,,,,0,0
Hostage Taker: YOU THEM ?,,,,,,,,,,0,0
Person: YEAH IVE TALKED TO YOU BEFORE TOO,,,,,,,,,,0,0
Hostage Taker: YEAH THIS <NAME>,,,,,,,,,,0,0
Person: OKAY IM COMING UP BY MYSELF,,,,,,,,,,0,0
Hostage Taker: YOU YOU COMING IN THE FIRE ESCAPE FIGHT THE NIGGERS OFF YOU RIGHT,,,,,,,,,,0,0
Person: YEAH IM COMING UP BY MYSELF,,,,,,,,,,0,0
Hostage Taker: WHAT YOU COMING UP BY THE FIRE ESCAPE ?,,,,,,,,,,0,0
Person: YEAH BY THE NURSES OFFICE,,,,,,,,,,0,0
Hostage Taker: ALRIGHT ILL MEET YOU OVER THERE WE ARE GONNA TALK TO YOU WE CANT BE RESPONSIBLE FOR WHAT THESE GUYS DO TO THEM HOSTAGES,,,,,,,,,,0,0
Person: OKAY ALRIGHT WELL IM IM COMING UP BY MYSELF,,,,,,,,,,0,0
Hostage Taker: NOW WAIT A MINUTE,,,,,,,,,,0,0
Person: ALRIGHT,,,,,,,,,,0,0
Hostage Taker: YOU AINT GIVE ME NO GUARANTEE THIS TIME YOU TELL ME THAT YOU SURE THAT NOBODYS GONNA COME BEHIND YOU WHILE WE TALKING AND RUSH US AND PULL A PISTOL ON US,,,1,,,,,,no funny business,1,1
Person: THATS THATS RIGHT IM COMING BY MYSELF,,,,,,,,,,0,0
Hostage Taker: BECAUSE IM LOCKING THE DOORS AFTER YOU ALL GET OUT WE GONNA BE ABLE TO COME BACK HERE AFTER AFTER WE GET THROUGH TALKING ?,,,,,,,,,,0,0
Person: RIGHT RIGHT,,,,,,,,,,0,0
Hostage Taker: OKAY BECAUSE IM LOCKING THE DOOR SOON AS SOON AS YOU ALL GO OUT THERE <NAME> ?,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: <NAME> ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: LOOK THEY UNDERSTAND THAT DOWN THERE ?,,,,,,,,,,0,0
Person: YEAH HES HERE,,,,,,,,,,0,0
Hostage Taker: GET HIM SO WE GONNA BE ABLE TO UNDERSTAND TO YOU KNOW OURSELVES AND STUFF SO WE CAN NEGOTIATE WITH YOU I HEAR YOU,,,,,,,,,,0,0
Person: HE HE RIGHT NOW I NEED TO TALK TO YOU BEFORE HE CAN MAKE THAT PROMISE,1,,,,,,,,reason,1,0
Hostage Taker: YOU UNDERSTAND THAT WE WANTED ME AND <NAME> IS GONNA ABLE COME BACK WITH THE REST OF THESE GUYS AND TELL THEM WHATS GOING ON,,,,,,,,,,0,0
Person: OH YEAH YEAH SURE THATS SURE YOU ALL GONNA BE ABLE TO GO BACK,,,,,,,,,,0,0
Hostage Taker: RIGHT OKAY,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: LOOK NOW WE GOING OUT RIGHT NOW,,,,,,,,,,0,0
Person: YEAH ALRIGHT,,,,,,,,,,0,0
Hostage Taker: ALRIGHT LOOK WHATS GOING ON YEAH,,,,,,,,,,0,0
Person: OKAY HES GOING UP THERE HE SHOULD BE UP THERE IN A COUPLE MINUTES HES HES GOT A KEY GOING UP THE ELEVATOR AND HE BE COMING UP THAT FIRE ESCAPE BY THE NURSES OFFICE YOU GOT SOMEBODY THERE TO WAIT TO MEET THEM ?,,,,,,,,,,0,0
Hostage Taker: YOU GOT ONE OF YOUR MEN UP HERE WITH A SHOT GUN IN THE WINDOW AND AND HE GOT BOTH OUR MEN ON THE FLOOR AND HE BETTER MOVE I MEAN NOW MAN,,,1,,,,,,move your men,1,1
Person: THEYRE MOVING,,,,,,,,,,0,0
Hostage Taker: WHAT IS THE FUCKING DEAL ?,,,,,,,,,,0,0
Person: THEYRE MOVING,,,,,,,,,,0,0
Hostage Taker: YOU BETTER GET THEM OUT OF THERE I MEAN FUCK YOU GOT ABOUT TEN SECONDS MAN,,,,,,1,,,timeline,1,1
Person: ANYTHING OUTSIDE THE,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: OKAY,,,,,,,,,,0,0
Hostage Taker: YEAH WHAT HAPPENED MAN ?,,,,,,,,,,0,0
Person: THEYRE SUPPOSED TO BE,,,,,,,,,,0,0
Hostage Taker: HANG ON MAN THIS IS <NAME> MAN I GOT A PHONE BACK THERE HERE LET ME TELL YOU THEY GOT POLICE ON THE FIRE ESCAPE OR THEY HAD THEM BUT WE SENT THEM DOWN FROM THE LEFT SIDE,,,,,,,,,,0,0
Person: OKAY THEYRE SUPPOSED TO BE GETTING OUT AND YOU CAN GO TALK TO THAT LAWYER,,,,,,,,,,0,0
Hostage Taker: YEAH I KNOW HE MAY BE HERE RIGHT NOW HANG ON HANG ON,,,,,,,,,,0,0
Person: YOU ALL TALKING TO THEM ?,,,,,,,,,,0,0
Hostage Taker: YEAH <NAME> SAY EVERYTHING IS ALRIGHT,,,,,,,,,,0,0
Person: ALRIGHT THERES NOTHING TO GET EXCITED ABOUT MAN,,,,,,,,,,0,0
Hostage Taker: MAN LOOK I AINT FALLING FOR NO BULLSHIT MAN,,,,,,,,,,0,0
Person: LOOK THAT LAWYERS UP THERE HES ALL ALONE YOU ALL TALK TO THEM AND FIND OUT WHAT YOU ALL NEED BE COOL,,,,,,,,,,0,0
Hostage Taker: MAN SEE YOU DONE PUT US IN THE TRICK BAG ONCE MAN YOU TOLD US THERE WOULDNT BE NO FUCKING LAW UP THERE MAN,,,,,,,,,,0,0
Person: WELL I DIDNT KNOW THEY WERE STILL ON THERE,,,,,,,,,,0,0
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: THEY WERE SUPPOSED TO MOVE,,,,,,,,,,0,0
Hostage Taker: WHY DONT YOU CALL THEM DOWN OKAY,,,,,,,,,,0,0
Person: THEY SHOULD BE GONE NOW,,,,,,,,,,0,0
Hostage Taker: OKAY THEY STILL STANDING IN THE BACK SAYING YOU ALL SENT THEM DOWN NOW WHY DONT YOU COME UP AND TALK TO THEM ? NO NO NO OKAY <NAME> SAID THEY ALRIGHT,,,,,,,,,,0,0
Person: EVERYTHINGS COOL MAN NOTHING IS GONNA HAPPEN,,,,,,,,,,0,0
Hostage Taker: EVERYTHINGS COOL ?,,,,,,,,,,0,0
Person: NOTHINGS GONNA HAPPEN,,,,,,,,,,0,0
Hostage Taker: LET ME TALK TO <NAME>,,,,,,,,,,0,0
Person: WHO ?,,,,,,,,,,0,0
Hostage Taker: <NAME> <NAME>,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: WHO ?,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: WHO ?,,,,,,,,,,0,0
Person: WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: WHOS THIS ?,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: <NAME> ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: IS THAT WHO YOU WANNA TALK TO ?,,,,,,,,,,0,0
Person: WHOS THIS ? WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: <NAME> WHY WHY YOU BROUGHT THE MAN DOWN WHILE AGO WHEN THEY WHEN YOU ALL SAID YOU DIDNT HAVE NONE ON THAT STAIRWAY,,,,,,,,,,0,0
Person: I DIDNT KNOW HE WAS THERE HES GONE NOW,,,,,,,,,,0,0
Hostage Taker: YEAH I KNOW HE WAS THERE THERE THREE OF THEM THERE,,,,,,,,,,0,0
Person: WELL I DIDNT KNOW THEY WERE THERE SOON AS YOU TOLD ME ABOUT THEM I GOT THEM OUT DIDNT I ?,1,,,,,,,,self-consitency,1,0
Hostage Taker: WELL NOW LISTEN YOU TOLD US THAT NOBODY WOULDVE BEEN ON THAT FIRE ESCAPE EXCEPT ONE MAN,,,,,,,,,,0,0
Person: THEY WERENT SUPPOSED TO BE,,,,,,,,,,0,0
Hostage Taker: NOW MAN YOU YOU MADE ME GO ALL THE WAY BACK TO WHERE I STARTED MAN WITH JUST THAT LITTLE CRAP THERE MAN YOU DIG ?,,,,,,,,,,0,0
Person: WELL I DIDNT KNOW THEY WERE THERE <NAME>,,,,,,,,,,0,0
Hostage Taker: OKAY NOW LOOK LOOK LOOK MAN WHAT WE GOTTA DO MAN,,,,,,,,,,0,0
Person: LOOK THAT GUYS UP THERE BY HIMSELF WHEN YOU TOLD ME THOSE GUYS WERE ON THAT FIRE ESCAPE I MOVED THEM OUT I DIDNT KNOW THEY WERE THERE <NAME> THEYRE GONE NOW ARENT THEY ?,1,,,,,,,,self-consistency,1,0
Hostage Taker: WELL IM GOING ON THEN HOWS THIS ? HOWS THAT ? IM GOING OUT THERE,,,,,,,,,,0,0
Person: TALK TO <NAME>,,,,,,,,,,0,0
Hostage Taker: WHO ?,,,,,,,,,,0,0
Person: THE LAWYER THAT YOU ALL WANT <NAME>,,,,,,,,,,0,0
Hostage Taker: GO TALK TO <NAME> ? WELL LOOK YOU ALL PUSHED US BACK MAN NOW WE DONT KNOW IF <NAME> AND THEM YEAH LET ME TALK TO <NAME> OR ONE OF THEM,,,,,,,,,,0,0
Person: I AINT WORRIED ABOUT NO PROBLEMS,,,,,,,,,,0,0
Hostage Taker: SAY SAY <NAME> <NAME> HEY,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: WHAT HAPPENED ?,,,,,,,,,,0,0
Person: <NAME> SUPPOSED TO BE UP THERE TALKING TO <NAME>,,,,,,,,,,0,0
Hostage Taker: <NAME> WAS TALKING WHAT HAPPENED ?,,,,,,,,,,0,0
Person: I DONT KNOW IM NOT UP THERE IM DOWN HERE,,,,,,,,,,0,0
Hostage Taker: THAT LIKE THEM THEM GAS MASKS AND SHIT ? OKAY WE DONT IN IN THE BLACK SUITCASES GAS MASKS AND SHIT,,,,,,,,,,0,0
Person: THEY GOT,,,,,,,,,,0,0
Hostage Taker: A WHOLE LOT,,,,,,,,,,0,0
Person: THEY GOT THE RIOT GEAR,,,,,,,,,,0,0
Hostage Taker: HEY,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: WHATS THAT COP DOING UP HERE ?,,,,,,,,,,0,0
Person: WHAT COP ? THERES NO COPS UP THERE,,,,,,,,,,0,0
Hostage Taker: YEAH THEY IS,,,,,,,,,,0,0
Person: NO THERE ISNT WHO YOU TALKING ABOUT ?,,,,,,,,,,0,0
Hostage Taker: SAID THE COP WAS LOOKING IN OVER THERE,,,,,,,,,,0,0
Person: EHH THERES NOBODY LOOKING IN THERE IM IM DOWN HERE ON THE FIRST FLOOR AND YOU ALL RUNNING SOME SOME GAMES BY ME MAN,,,,,,,,,,0,0
Hostage Taker: NO MAN WE NOT RUNNING NO GAMES ON YOU YOU RUNNING SOME GAMES ON US,,,,,,,,,,0,0
Person: NO WE SENT <NAME> UP THERE I SOMEBODYS TALKING TO THEM WHOS TALKING TO THEM UP THERE ?,,,,,,,,,,0,0
Hostage Taker: YOU WANT A BODY SENT OUT THERE ?,,,1,,,,,,threat,1,1
Person: NO,,,,,,,,,,0,0
Hostage Taker: ALRIGHT LET LETS GET IT TOGETHER THEN YOU KNOW,,,,1,,,,,then you must agree with me,1,1
Person: WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: WHOS THIS ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: WHY YOU WANNA KNOW FOR ?,,,,,,,,,,0,0
Person: WELL I I LIKE TO KNOW WHO IM TALKING TO,,,,,,,,,,0,0
Hostage Taker: YOU WANNA KNOW WHO YOU TALKING TO,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: <NAME>,,,,,,,,,,0,0
Person: HUH ?,,,,,,,,,,0,0
Hostage Taker: WHO ?,,,,,,,,,,0,0
Person: THIS IS <NAME> WHOS THIS ? HELLO,,,,,,,,,,0,0
Hostage Taker: <NAME> YO IM BACK WITH YOU,,,,,,,,,,0,0
Person: OKAY SOMEBODY TALKING TO <NAME> MAN ? YOU ALL SET SETTLING YOUR DIFFERENCES AND GETTING EVERYTHING DOWN ?,,,,,,,,,,0,0
Hostage Taker: HELLO,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: WHATS HAPPENING ?,,,,,,,,,,0,0
Person: WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: WHOS THIS ?,,,,,,,,,,0,0
Person: <NAME>,,,,,,,,,,0,0
Hostage Taker: THIS IS <NAME> WHAT WHATS HAPPENING MAN ?,,,,,,,,,,0,0
Person: WHOS THIS ?,,,,,,,,,,0,0
Hostage Taker: THIS IS NOBODY,,,,,,,,,,0,0
Person: OKAY <NAME> IS SENT UP THERE HES SUPPOSED TO BE TALKING TO ONE OF YOU ALL I GUESS <NAME> IM NOT SURE I DONT KNOW WHATS HAPPENING UNLESS YOU TELL ME WHATS HAPPENING BECAUSE IM NOT IN CONTACT WITH <NAME> IM IN CONTACT WITH YOU,1,,,,,,,,reason,1,0
Hostage Taker: WHO ELSE IS UP THERE WITH <NAME> ?,,,,,,,,,,0,0
Person: NOBODY EXCEPT YOUR PEOPLE THIS IS <NAME> WHAT YOU GOT ?,,,,,,,,,,0,0
Hostage Taker: OKAY CHANCE TO GET ON THE ROOF WITH SOME HELICOPTERS AND SHIT SAY <NAME> ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: LET ME ASK YOU SOMETHING I MEAN WHEN WE TALK TO YOU IN THE OFFICE BEFORE WE CAME BACK HERE TO TALK TO MISTER <NAME> I MEAN YOU GAVE US YOUR WORD THAT YOU KNOW WED BE PROTECTED NOW WE GOT DRAWN DOWN OUR OWN WITH SHOTGUNS,,,,1,,,,,you gave us your word,1,1
Person: WELL I DIDNT KNOW THOSE GUYS WERE IN THERE BUT I PULLED THEM BACK AS SOON AS YOU TOLD ME DIDNT I ? THEYRE GONE,1,,,,,,,,self-consitency,1,0
Hostage Taker: LOOK HERE <NAME>,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: ARE ARE THERE ANY COPS ON THE ON THE OPPOSITE WING FROM WHERE WE ARE ?,,,,,,,,,,0,0
Person: THEYRE NOT IN THE STAIRWELL IM SURE THAT YOU KNOW THEY GOT THE BUILDING SEALED OFF ON THAT END IM SURE OF THAT,,,,,,,,,,0,0
Hostage Taker: STARTING TO FIRE MAN LOOK HERE WELL LOOK HERE <NAME>,,,,,,,,,,0,0
Person: UH HUH,,,,,,,,,,0,0
Hostage Taker: <NAME>,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: IS THERE ANYWAY THAT YOU CAN SEND THEM DOWN MAN,,,,,,,,,,0,0
Person: WE NEED THEM ?,,,,,,,,,,0,0
Hostage Taker: YOU KNOW WHATS GOING ON MAN ? YEAH WELL TURNED BACK IN THERE THAT WAS YOUR WORD RIGHT <NAME> ?,,,,1,,,,,you gave us your word,1,1
Person: RIGHT YOU ALL GOING BACK IN,,,,,,,,,,0,0
Hostage Taker: SO I CAN TELL THEM WHAT WE TALKED ABOUT,,,,,,,,,,0,0
Person: YOU ALL CAN GO BACK IN ANYTIME YOU WANT,,,,,,,,,,0,0
Hostage Taker: ALRIGHT ALRIGHT,,,,,,,,,,0,0
Person: TALK TO <NAME> AND YOU KNOW LETS GET THIS THING SETTLED MAN,,,1,,,,,,let's make a deal,1,1
Hostage Taker: OKAY YEAH,,,,,,,,,,0,0
Person: YOU ALL PROMISED YOU ALL GONNA SETTLE WHEN YOU GOT TO TALK TO <NAME>,,,,1,,,,,you gave us your word,1,1
Hostage Taker: ALRIGHT GET RID OF THEM LAW MAN OH HOLD ON,,,,,,,,,,0,0
Person: I DONT KNOW ITS KIND OF MUFFLED I CANT HEAR WHATS GOING ON,,,,,,,,,,0,0
Hostage Taker: WHAT ABOUT NOW ?,,,,,,,,,,0,0
Person: I CAN HEAR YOU,,,,,,,,,,0,0
Hostage Taker: CAN YOU HEAR ME NOW ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: ALRIGHT ITS PROBABLY BECAUSE OF THE NOISE OF THE HELICOPTER I TURNED INTERCOM AS MUCH AS ITD GO,,,,,,,,,,0,0
Person: YOU ALL GET TO TALK TO <NAME> ?,,,,,,,,,,0,0
Hostage Taker: UH HUH,,,,,,,,,,0,0
Person: SETTLE ANYTHING ?,,,,,,,,,,0,0
Hostage Taker: ARE WE TALKING TO HIM ? YEAH,,,,,,,,,,0,0
Person: ARE WE GONNA END THIS THING OR WHAT ?,,,1,,,,,,are we gonna finish this?,1,1
Hostage Taker: HAVE WE ENDED IT YET ?,,,,,,,,,,0,0
Person: YEAH,,,,,,,,,,0,0
Hostage Taker: NO NOT YET WE STILL TALKING TO HIM,,,,,,,,,,0,0
Person: OKAY ALRIGHT CAN YOU TELL ME WHATS GOING ON ? <NAME> ? WELL LET ME KNOW WHATS GOING ON MAN IM DOWN HERE I DONT KNOW WHATS GOING ON UP THERE,,,,,,,,,,0,0
Hostage Taker: YEAH WELL WE WE ARE OVER HERE WE DONT WHATS GOING ON EITHER THEY THEY STILL OVER AT TALK,,,,,,,,,,0,0
Person: OH,,,,,,,,,,0,0
Hostage Taker: YEAH WE CAN HEAR THEM,,,,,,,,,,0,0
Person: OH HE SAID THEYRE TALKING TO THEM WHOS THIS <NAME> <NAME> <NAME> <NAME> THE JAILER ? NO A PRISONER COOL UP THERE DONT DO ANYTHING MORE THAN YOUVE DONE ALREADY DONT HURT ANYBODY AND EVERYTHING WILL BE ALRIGHT NOBODY ELSE WILL GET HURT,,,1,,,,,,don’t hurt anyone else,1,1
Hostage Taker: ALRIGHT ALRIGHT LET ME FINISH TALKING TO <NAME> ALRIGHT,,,,,,,,,,0,0
Person: TOO MANY CHIEFS <NAME> <NAME>,,,,,,,,,,0,0
Hostage Taker: THIS IS NOBODY,,,,,,,,,,0,0
Person: HEY WHATS GONNA HAPPEN AFTER YOU ALL TALK TO <NAME> ?,,,,,,,,,,0,0
Hostage Taker: WELL WE GET AN UNDERSTANDING WE GET IT BACK TOGETHER,,,,,,,,,,0,0
Person: NOW SEE HE SHALL NEED TO TALK TO US OR YOU KNOW <NAME> <NAME> WILL OVERSEE EVERYTHING OVERLOOK EVERYTHING MAKE SURE EVERYTHINGS ON THE UP AND UP,,,,,,,1,,lawyer has power,1,1
Hostage Taker: ALRIGHT,,,,,,,,,,0,0
Person: BUT YOU KNOW IM THE ONE THAT CAN TELL YOU THAT YOU KNOW ALL THESE THINGS ARE GONNA BE LOOKED INTO <NAME> IS GONNA TELL YOU THAT HELL MAKE SURE THAT THESE THINGS ARE LOOKED INTO HUH ?,,,,,,,1,,lawyer has power,1,1
Hostage Taker: TELL US WHATS GONNA HAPPEN,,,,,,,,,,0,0
Person: HOPEFULLY THAT YOU ALL BELIEVE THAT WELL LOOK INTO THESE LIST OF GRIEVANCES YOU ALL HAVE EVERYBODY GO BACK TO THEIR CELL SETTLE DOWN LET US GO BACK UP THERE AND START WORKING ON THESE THINGS THATS ALL I CAN TELL YOU RIGHT NOW ITS SEVEN OCLOCK IN THE MORNING RIGHT NOW AND,,,1,,,,,,let’s get on with the deal,1,1
Hostage Taker: ALRIGHT LOOK,,,,,,,,,,0,0
Person: YOU CANT MAKE MIRACLES HAPPEN UP THERE BUT WE ARE GONNA SURE WORK ON THESE THINGS YOU GOT <NAME> UP THERE HES HES THE LAWYER THAT SUING US ALREADY HES GONNA BE LOOKING DOWN OUR THROATS,1,,,,,,,,reason,1,0
Hostage Taker: LOOK HERE WHAT KIND OF REPERCUSSIONS CAN WE EXPECT OUT OF THIS ?,,,,,,,,,,0,0
Person: NONE AS LONG AS YOU ALL GO BACK IN YOUR CELLS AND WONT NEED NO CLUBS WONT NEED NOTHING YOU KNOW YOU ALL GET IN YOUR CELLS <NAME> WILL BE UP THERE WATCHING EVERY MOVE WE MAKE,,,1,,,,,,we won’t club you if you give up,1,1
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: YOU KNOW WE CAN ONLY ONLY RETALIATE IF WE ARE ATTACKED AND IF YOU ALL LOCK YOURSELVES BACK IN YOUR CELLS AND BE COOL AND THERE WILL BE NO USE NO REASON TO USE CLUBS OR ANYTHING LIKE THAT AND <NAME> WILL BE UP THERE AND HIS HIS BOSS TOO <NAME>,,,1,,,,,,we won’t club you if you give up,1,1
Hostage Taker: YEAH WELL WE UNDERSTAND MAN THAT YOU PROBABLY GONNA CALL US OUT EVERYBODY OUT ONE AT A TIME AND ALL THAT KIND OF SHIT YOU KNOW,,,,,,,,,,0,0
Person: FOR WHAT ?,,,,,,,,,,0,0
Hostage Taker: HUH ?,,,,,,,,,,0,0
Person: FOR WHAT ?,,,,,,,,,,0,0
Hostage Taker: FIND OUT ALL WELL FIND OUT HOW THIS SHIT GOT STARTED AND EVERYTHING,,,,,,,,,,0,0
Person: ITS THERES NO NEED TO KNOW HOW IT GOT STARTED ITS ITS YOU KNOW ITS DONE,1,,,,,,,,persuade him not to worry about repercussions (reason),1,0
Hostage Taker: YEAH WELL THATS THE MAIN THING MAN NO ONE WANTS ANY REPERCUSSIONS COMING OUT OF HERE,,,,,,,,,,0,0
Person: WELL WHAT I IVE BEEN SAYING AND THIS IS WHAT IVE BEEN HEARING TALK AROUND DOWNSTAIRS FROM THE HIGHER UPS AND STUFF ARE SAYING THAT YOU ALL HAVENT DONE ANYTHING THAT THAT SERIOUS NOW,,,,,,1,,,not that bad,1,1
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: NOBODYS GOTTEN HURT HAVE A LITTLE DAMAGE YOU KNOW EVERYTHINGS GONNA BE MINIMAL YOU KEEP LOW KEY WELL KEEP LOW KEY AND ITS THE BEST GUARANTEE I CAN GIVE YOU RIGHT NOW AND YOU KNOW WE WE NEED TO GET A LITTLE TRUST GOING,,,,,,1,,,not that bad,1,1
Hostage Taker: YEAH,,,,,,,,,,0,0
Person: WE SENT <NAME> UP THERE YOU KNOW LIKE I SAY THIS IS THE <NAME> THATS GONNA BE LOOKING OVER OUR SHOULDERS YOU CANT HAVE A BETTER WATCHDOG THAN HIM HES SUING US ALREADY IM SURE OUT OF THIS THING HES GONNA COME UP WITH SOME MORE SUITS,1,,,,,,,,reason,1,0
Hostage Taker: YEAH,,,,,,,,,,0,0
